Omer Asik,Houston Rockets,6,2012-13,9.9(9.9),0.0(0.0),0.0(0.0),6.6(6.6),0.0(0.0),0.0(0.0),1.6(1.6),24.8(24.8),26.3(26.3),20.7(20.7)
Timofey Mozgov,Denver Nuggets,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),11.2(11.2),12.8(12.8),32.0(32.0),20.0(20.0)
Earl Clark,Los Angeles Lakers,7,2012-13,2.1(2.1),0.0(0.0),3.4(3.4),10.5(10.5),0.0(0.0),0.0(0.0),37.9(37.9),10.9(10.9),17.1(17.1),10.9(10.9)
Anthony Tolliver,Atlanta Hawks,1,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),13.1(13.1),9.8(9.8),0.0(0.0),46.5(46.5),3.6(3.6),10.5(10.5),0.0(0.0)
Kevin Love,Minnesota Timberwolves,5,2012-13,24.1(24.1),0.0(0.0),5.0(5.0),9.0(9.0),2.8(2.8),0.0(0.0),16.3(16.3),10.3(10.3),7.8(7.8),14.6(14.6)
Jason Smith,New Orleans Pelicans,9,2012-13,3.4(3.4),0.0(0.0),2.3(2.3),5.7(5.7),7.0(7.0),0.0(0.0),19.7(19.7),32.4(32.4),10.6(10.6),8.6(8.6)
Spencer Hawes,Philadelphia 76ers,9,2012-13,13.2(13.2),0.0(0.0),3.1(3.1),5.2(5.2),1.8(1.8),0.0(0.0),22.0(22.0),22.8(22.8),12.3(12.3),11.9(11.9)
Tony Allen,Memphis Grizzlies,2,2012-13,1.6(1.6),3.9(3.9),4.2(4.2),23.3(23.3),1.5(1.5),1.2(1.2),28.6(28.6),0.0(0.0),19.4(19.4),10.3(10.3)
Lavoy Allen,Philadelphia 76ers,9,2012-13,10.5(10.5),0.0(0.0),0.0(0.0),4.1(4.1),0.0(0.0),0.0(0.0),18.6(18.6),23.1(23.1),18.2(18.2),16.9(16.9)
Derrick Williams,Minnesota Timberwolves,7,2012-13,4.2(4.2),1.2(1.2),10.2(10.2),13.9(13.9),2.8(2.8),0.0(0.0),27.4(27.4),13.3(13.3),14.9(14.9),7.4(7.4)
Joakim Noah,Chicago Bulls,9,2012-13,10.8(10.8),0.0(0.0),7.7(7.7),5.8(5.8),0.0(0.0),0.0(0.0),10.7(10.7),12.8(12.8),21.1(21.1),17.8(17.8)
Markieff Morris,Phoenix Suns,7,2012-13,14.6(14.6),0.0(0.0),5.5(5.5),8.2(8.2),4.4(4.4),0.0(0.0),27.7(27.7),9.4(9.4),10.8(10.8),9.8(9.8)
Larry Sanders,Milwaukee Bucks,9,2012-13,7.3(7.3),0.0(0.0),6.6(6.6),10.0(10.0),0.0(0.0),0.0(0.0),9.3(9.3),22.5(22.5),18.8(18.8),19.3(19.3)
Jeremy Evans,Utah Jazz,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),15.4(15.4),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),27.7(27.7),18.5(18.5)
Kyrie Irving,Cleveland Cavaliers,12,2012-13,2.3(2.3),30.9(30.9),29.2(29.2),13.2(13.2),1.6(1.6),4.4(4.4),9.4(9.4),0.0(0.0),4.0(4.0),0.8(0.8)
Jason Thompson,Sacramento Kings,11,2012-13,23.1(23.1),0.0(0.0),3.0(3.0),8.0(8.0),0.0(0.0),0.0(0.0),11.1(11.1),14.8(14.8),19.2(19.2),13.8(13.8)
Kris Humphries,Brooklyn Nets,9,2012-13,9.1(9.1),0.0(0.0),6.0(6.0),9.4(9.4),0.0(0.0),0.0(0.0),10.6(10.6),18.9(18.9),26.6(26.6),12.7(12.7)
Xavier Henry,New Orleans Pelicans,4,2012-13,0.0(0.0),5.5(5.5),7.2(7.2),14.5(14.5),6.4(6.4),7.7(7.7),34.0(34.0),0.0(0.0),9.4(9.4),6.0(6.0)
Dirk Nowitzki,Dallas Mavericks,5,2012-13,25.8(25.8),0.0(0.0),8.2(8.2),10.3(10.3),8.6(8.6),0.0(0.0),21.7(21.7),14.3(14.3),2.7(2.7),2.7(2.7)
DeJuan Blair,San Antonio Spurs,9,2012-13,15.3(15.3),0.0(0.0),3.2(3.2),9.8(9.8),0.0(0.0),0.0(0.0),4.0(4.0),23.3(23.3),24.2(24.2),11.0(11.0)
Bernard James,Dallas Mavericks,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),7.2(7.2),0.0(0.0),0.0(0.0),0.0(0.0),26.8(26.8),22.5(22.5),23.9(23.9)
Tyler Hansbrough,Indiana Pacers,11,2012-13,23.5(23.5),0.0(0.0),6.2(6.2),7.8(7.8),0.0(0.0),0.0(0.0),6.7(6.7),15.2(15.2),15.0(15.0),17.3(17.3)
James Johnson,Sacramento Kings,2,2012-13,7.5(7.5),7.2(7.2),18.9(18.9),12.8(12.8),3.7(3.7),0.0(0.0),23.2(23.2),2.7(2.7),9.1(9.1),7.2(7.2)
Chuck Hayes,Sacramento Kings,6,2012-13,10.3(10.3),0.0(0.0),6.3(6.3),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),13.4(13.4),30.8(30.8),22.9(22.9)
Trevor Booker,Washington Wizards,9,2012-13,15.5(15.5),0.0(0.0),3.6(3.6),10.4(10.4),0.0(0.0),0.0(0.0),9.4(9.4),21.2(21.2),16.2(16.2),16.2(16.2)
Monta Ellis,Milwaukee Bucks,3,2012-13,2.9(2.9),32.9(32.9),13.6(13.6),14.2(14.2),8.7(8.7),4.5(4.5),12.9(12.9),0.0(0.0),3.4(3.4),0.9(0.9)
Marreese Speights,Cleveland Cavaliers,9,2012-13,18.2(18.2),0.0(0.0),7.6(7.6),4.8(4.8),0.0(0.0),0.0(0.0),14.1(14.1),17.6(17.6),18.5(18.5),10.4(10.4)
Marc Gasol,Memphis Grizzlies,5,2012-13,35.5(35.5),0.0(0.0),6.4(6.4),2.8(2.8),0.0(0.0),0.0(0.0),10.8(10.8),20.1(20.1),11.3(11.3),5.4(5.4)
Ben Gordon,Charlotte Hornets,12,2012-13,0.0(0.0),18.3(18.3),17.0(17.0),16.0(16.0),16.0(16.0),8.1(8.1),17.0(17.0),0.0(0.0),1.8(1.8),0.0(0.0)
Daniel Orton,Oklahoma City Thunder,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),28.9(28.9),0.0(0.0)
Darrell Arthur,Memphis Grizzlies,9,2012-13,11.2(11.2),0.0(0.0),0.0(0.0),6.2(6.2),0.0(0.0),0.0(0.0),16.9(16.9),34.9(34.9),13.1(13.1),7.4(7.4)
Greg Stiemsma,Minnesota Timberwolves,9,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),20.4(20.4),33.5(33.5),22.1(22.1),7.1(7.1)
John Salmons,Sacramento Kings,4,2012-13,5.5(5.5),13.4(13.4),17.7(17.7),13.4(13.4),6.5(6.5),2.7(2.7),33.3(33.3),0.0(0.0),1.5(1.5),0.0(0.0)
Kwame Brown,Philadelphia 76ers,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),20.4(20.4),24.1(24.1),20.4(20.4)
Lance Thomas,New Orleans Pelicans,9,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),25.9(25.9),12.2(12.2),25.9(25.9),17.7(17.7)
Quincy Pondexter,Memphis Grizzlies,4,2012-13,0.0(0.0),4.0(4.0),4.3(4.3),20.8(20.8),3.7(3.7),0.0(0.0),43.7(43.7),0.0(0.0),7.2(7.2),5.9(5.9)
Richard Hamilton,Chicago Bulls,0,2012-13,10.4(10.4),4.8(4.8),5.6(5.6),16.1(16.1),31.4(31.4),3.9(3.9),15.3(15.3),0.0(0.0),3.6(3.6),0.0(0.0)
Ronny Turiaf,Los Angeles Clippers,6,2012-13,11.3(11.3),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),12.7(12.7),38.0(38.0),12.7(12.7)
Samardo Samuels,Cleveland Cavaliers,9,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),15.6(15.6),0.0(0.0),0.0(0.0),18.2(18.2),18.2(18.2),13.0(13.0),0.0(0.0)
Thomas Robinson,Sacramento Kings,2,2012-13,9.3(9.3),0.0(0.0),18.7(18.7),16.9(16.9),0.0(0.0),0.0(0.0),9.3(9.3),5.5(5.5),12.0(12.0),19.2(19.2)
Tyrus Thomas,Charlotte Hornets,7,2012-13,0.0(0.0),0.0(0.0),13.8(13.8),6.6(6.6),0.0(0.0),0.0(0.0),38.3(38.3),19.8(19.8),8.4(8.4),0.0(0.0)
Victor  Claver,Portland Trail Blazers,4,2012-13,0.0(0.0),0.0(0.0),5.4(5.4),15.4(15.4),8.8(8.8),0.0(0.0),36.7(36.7),0.0(0.0),12.1(12.1),5.8(5.8)
Ian Mahinmi,Indiana Pacers,9,2012-13,18.4(18.4),0.0(0.0),2.8(2.8),3.8(3.8),0.0(0.0),0.0(0.0),11.5(11.5),22.2(22.2),18.6(18.6),10.9(10.9)
Matt Barnes,Los Angeles Clippers,4,2012-13,4.2(4.2),2.5(2.5),2.0(2.0),22.8(22.8),2.1(2.1),1.6(1.6),38.7(38.7),1.4(1.4),10.7(10.7),7.9(7.9)
Kevin Seraphin,Washington Wizards,10,2012-13,40.7(40.7),0.0(0.0),1.8(1.8),3.5(3.5),0.0(0.0),0.0(0.0),4.5(4.5),21.7(21.7),15.0(15.0),7.0(7.0)
Alonzo Gee,Cleveland Cavaliers,2,2012-13,2.3(2.3),9.6(9.6),14.4(14.4),20.2(20.2),1.0(1.0),9.2(9.2),27.5(27.5),1.6(1.6),5.3(5.3),3.8(3.8)
Martell Webster,Washington Wizards,4,2012-13,2.2(2.2),8.6(8.6),4.0(4.0),20.7(20.7),11.5(11.5),5.1(5.1),33.0(33.0),1.9(1.9),5.7(5.7),2.4(2.4)
Jan Vesely,Washington Wizards,6,2012-13,6.5(6.5),0.0(0.0),0.0(0.0),11.0(11.0),0.0(0.0),0.0(0.0),0.0(0.0),30.3(30.3),24.5(24.5),12.9(12.9)
Evan Turner,Philadelphia 76ers,12,2012-13,7.8(7.8),20.8(20.8),17.7(17.7),13.4(13.4),2.0(2.0),7.4(7.4),17.2(17.2),0.0(0.0),4.2(4.2),2.4(2.4)
Reggie Evans,Brooklyn Nets,6,2012-13,10.4(10.4),0.0(0.0),0.0(0.0),4.2(4.2),0.0(0.0),0.0(0.0),0.0(0.0),5.5(5.5),29.7(29.7),25.4(25.4)
Jae Crowder,Dallas Mavericks,4,2012-13,0.0(0.0),10.1(10.1),4.5(4.5),19.3(19.3),3.4(3.4),4.3(4.3),37.7(37.7),3.4(3.4),5.6(5.6),4.0(4.0)
Nate Robinson,Chicago Bulls,3,2012-13,0.0(0.0),35.3(35.3),9.4(9.4),14.6(14.6),7.5(7.5),5.8(5.8),17.2(17.2),0.0(0.0),2.0(2.0),1.2(1.2)
Tyler Zeller,Cleveland Cavaliers,9,2012-13,5.4(5.4),0.0(0.0),0.0(0.0),8.1(8.1),0.0(0.0),0.0(0.0),18.5(18.5),24.7(24.7),19.4(19.4),14.9(14.9)
DeQuan Jones,Orlando Magic,4,2012-13,4.1(4.1),8.1(8.1),8.9(8.9),22.2(22.2),5.2(5.2),0.0(0.0),32.6(32.6),0.0(0.0),8.1(8.1),4.1(4.1)
Lamar Odom,Los Angeles Clippers,7,2012-13,4.5(4.5),0.0(0.0),6.8(6.8),6.4(6.4),0.0(0.0),0.0(0.0),25.3(25.3),17.2(17.2),13.8(13.8),13.2(13.2)
Randy Foye,Utah Jazz,0,2012-13,0.0(0.0),10.1(10.1),7.8(7.8),16.9(16.9),18.4(18.4),2.0(2.0),33.6(33.6),0.0(0.0),2.2(2.2),0.0(0.0)
Grant Hill,Los Angeles Clippers,2,2012-13,0.0(0.0),0.0(0.0),11.8(11.8),9.6(9.6),0.0(0.0),0.0(0.0),32.4(32.4),0.0(0.0),11.8(11.8),0.0(0.0)
Matt Bonner,San Antonio Spurs,1,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),4.3(4.3),0.0(0.0),0.0(0.0),61.7(61.7),12.5(12.5),5.9(5.9),4.3(4.3)
Wayne Ellington,Cleveland Cavaliers,8,2012-13,0.0(0.0),22.7(22.7),13.2(13.2),13.7(13.7),10.9(10.9),7.8(7.8),20.4(20.4),0.0(0.0),3.9(3.9),0.0(0.0)
Cole Aldrich,Sacramento Kings,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),18.9(18.9),24.5(24.5),28.3(28.3)
Omri Casspi,Cleveland Cavaliers,4,2012-13,0.0(0.0),8.0(8.0),6.0(6.0),20.1(20.1),0.0(0.0),6.5(6.5),41.2(41.2),0.0(0.0),6.5(6.5),0.0(0.0)
Rajon Rondo,Boston Celtics,3,2012-13,0.0(0.0),37.1(37.1),12.6(12.6),21.5(21.5),0.0(0.0),2.1(2.1),12.9(12.9),0.0(0.0),2.0(2.0),2.9(2.9)
Jeff Adrien,Charlotte Hornets,9,2012-13,10.0(10.0),0.0(0.0),5.2(5.2),4.8(4.8),0.0(0.0),0.0(0.0),16.8(16.8),15.6(15.6),19.2(19.2),17.2(17.2)
Ekpe Udoh,Milwaukee Bucks,11,2012-13,16.9(16.9),0.0(0.0),4.1(4.1),8.2(8.2),0.0(0.0),0.0(0.0),9.8(9.8),13.9(13.9),22.7(22.7),16.1(16.1)
Dahntay Jones,Atlanta Hawks,2,2012-13,0.0(0.0),0.0(0.0),14.7(14.7),24.8(24.8),0.0(0.0),0.0(0.0),25.7(25.7),0.0(0.0),10.1(10.1),0.0(0.0)
Bismack Biyombo,Charlotte Hornets,11,2012-13,19.4(19.4),0.0(0.0),0.0(0.0),6.1(6.1),0.0(0.0),0.0(0.0),2.9(2.9),11.6(11.6),28.6(28.6),20.6(20.6)
Isaiah Thomas,Sacramento Kings,8,2012-13,0.0(0.0),24.8(24.8),16.6(16.6),23.0(23.0),2.0(2.0),1.8(1.8),23.0(23.0),0.0(0.0),1.8(1.8),0.0(0.0)
Ricky Rubio,Minnesota Timberwolves,3,2012-13,0.0(0.0),42.8(42.8),8.8(8.8),13.3(13.3),2.2(2.2),4.4(4.4),18.3(18.3),0.0(0.0),2.3(2.3),0.0(0.0)
Jason Richardson,Philadelphia 76ers,4,2012-13,6.7(6.7),4.8(4.8),5.1(5.1),17.7(17.7),9.7(9.7),9.1(9.1),33.6(33.6),0.0(0.0),4.8(4.8),2.7(2.7)
Ronnie Brewer,New York Knicks,1,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),8.3(8.3),0.0(0.0),0.0(0.0),54.9(54.9),0.0(0.0),17.0(17.0),0.0(0.0)
Chris Singleton,Washington Wizards,7,2012-13,0.0(0.0),4.2(4.2),5.4(5.4),9.9(9.9),0.0(0.0),0.0(0.0),26.8(26.8),23.0(23.0),8.3(8.3),10.5(10.5)
Kendrick Perkins,Oklahoma City Thunder,6,2012-13,10.3(10.3),0.0(0.0),4.2(4.2),7.0(7.0),0.0(0.0),0.0(0.0),9.2(9.2),13.2(13.2),28.4(28.4),12.3(12.3)
Brandon Jennings,Milwaukee Bucks,3,2012-13,0.0(0.0),35.0(35.0),12.1(12.1),18.5(18.5),3.1(3.1),3.5(3.5),17.6(17.6),0.0(0.0),2.6(2.6),1.7(1.7)
Earl Watson,Utah Jazz,8,2012-13,0.0(0.0),16.0(16.0),0.0(0.0),19.1(19.1),0.0(0.0),0.0(0.0),23.2(23.2),0.0(0.0),8.2(8.2),0.0(0.0)
Terrence Ross,Toronto Raptors,0,2012-13,0.0(0.0),11.3(11.3),9.0(9.0),15.7(15.7),15.3(15.3),4.4(4.4),34.4(34.4),0.0(0.0),3.1(3.1),3.4(3.4)
Festus Ezeli,Golden State Warriors,11,2012-13,19.0(19.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),14.5(14.5),23.4(23.4),23.0(23.0)
Luke Walton,Cleveland Cavaliers,7,2012-13,4.9(4.9),0.0(0.0),7.7(7.7),7.3(7.3),0.0(0.0),0.0(0.0),31.7(31.7),21.1(21.1),8.5(8.5),0.0(0.0)
Ty Lawson,Denver Nuggets,3,2012-13,0.0(0.0),34.2(34.2),16.3(16.3),22.9(22.9),1.8(1.8),1.9(1.9),15.4(15.4),0.0(0.0),1.0(1.0),0.0(0.0)
Dahntay Jones,Dallas Mavericks,4,2012-13,5.0(5.0),11.1(11.1),9.0(9.0),23.1(23.1),0.0(0.0),0.0(0.0),32.2(32.2),0.0(0.0),6.0(6.0),0.0(0.0)
Nick Young,Philadelphia 76ers,0,2012-13,1.7(1.7),13.2(13.2),11.7(11.7),14.0(14.0),12.0(12.0),12.9(12.9),27.7(27.7),0.0(0.0),1.9(1.9),0.0(0.0)
Hakim Warrick,Charlotte Hornets,5,2012-13,21.3(21.3),0.0(0.0),14.8(14.8),12.2(12.2),0.0(0.0),0.0(0.0),16.5(16.5),13.5(13.5),12.6(12.6),0.0(0.0)
ETwaun Moore,Orlando Magic,8,2012-13,0.0(0.0),24.8(24.8),8.0(8.0),17.4(17.4),3.6(3.6),4.0(4.0),30.6(30.6),0.0(0.0),2.4(2.4),2.9(2.9)
Stephen Jackson,San Antonio Spurs,4,2012-13,8.5(8.5),5.5(5.5),10.1(10.1),12.2(12.2),5.3(5.3),3.0(3.0),35.3(35.3),0.0(0.0),7.8(7.8),0.0(0.0)
OJ Mayo,Dallas Mavericks,8,2012-13,1.4(1.4),22.5(22.5),10.4(10.4),21.6(21.6),7.9(7.9),6.3(6.3),20.7(20.7),0.0(0.0),0.8(0.8),1.5(1.5)
Ed Davis,Memphis Grizzlies,6,2012-13,15.6(15.6),0.0(0.0),0.0(0.0),9.4(9.4),0.0(0.0),0.0(0.0),0.0(0.0),18.2(18.2),25.0(25.0),21.9(21.9)
Chris Paul,Los Angeles Clippers,3,2012-13,5.5(5.5),35.9(35.9),26.8(26.8),9.3(9.3),2.1(2.1),1.8(1.8),8.8(8.8),0.0(0.0),0.9(0.9),1.0(1.0)
Joel Freeland,Portland Trail Blazers,5,2012-13,25.4(25.4),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),18.6(18.6),14.7(14.7),14.1(14.1),11.3(11.3)
Kyle Korver,Atlanta Hawks,0,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),19.7(19.7),33.5(33.5),4.6(4.6),32.2(32.2),0.0(0.0),1.4(1.4),0.0(0.0)
Rasheed Wallace,New York Knicks,5,2012-13,25.2(25.2),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),20.8(20.8),31.4(31.4),6.9(6.9),0.0(0.0)
Garrett Temple,Washington Wizards,4,2012-13,0.0(0.0),15.3(15.3),5.1(5.1),19.2(19.2),4.8(4.8),3.9(3.9),38.3(38.3),0.0(0.0),3.0(3.0),0.0(0.0)
Lou Amundson,Minnesota Timberwolves,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),29.1(29.1),21.8(21.8)
Marcus Camby,New York Knicks,9,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),14.7(14.7),30.7(30.7),16.0(16.0),18.7(18.7)
Shavlik Randolph,Boston Celtics,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),20.0(20.0),21.4(21.4),22.9(22.9)
Sam Young,Indiana Pacers,4,2012-13,0.0(0.0),7.0(7.0),9.5(9.5),18.1(18.1),0.0(0.0),0.0(0.0),39.2(39.2),0.0(0.0),5.5(5.5),5.5(5.5)
Beno Udrih,Milwaukee Bucks,8,2012-13,0.0(0.0),18.8(18.8),5.3(5.3),14.5(14.5),6.9(6.9),10.9(10.9),27.0(27.0),0.0(0.0),6.3(6.3),0.0(0.0)
Malcolm Lee,Minnesota Timberwolves,2,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),15.8(15.8),0.0(0.0),0.0(0.0),27.4(27.4),0.0(0.0),13.7(13.7),10.5(10.5)
Dion Waiters,Cleveland Cavaliers,3,2012-13,1.6(1.6),35.5(35.5),20.0(20.0),16.2(16.2),2.8(2.8),3.5(3.5),14.3(14.3),0.0(0.0),1.4(1.4),0.0(0.0)
Thomas Robinson,Houston Rockets,2,2012-13,10.9(10.9),0.0(0.0),0.0(0.0),20.2(20.2),0.0(0.0),0.0(0.0),17.6(17.6),0.0(0.0),10.9(10.9),18.5(18.5)
Jared Jeffries,Portland Trail Blazers,9,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),19.3(19.3),21.7(21.7),16.9(16.9),16.9(16.9)
Joel Anthony,Miami Heat,6,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),0.0(0.0),33.3(33.3),27.5(27.5),21.6(21.6)
Patty Mills,San Antonio Spurs,0,2012-13,0.0(0.0),13.8(13.8),0.0(0.0),17.6(17.6),19.0(19.0),5.5(5.5),31.0(31.0),0.0(0.0),0.0(0.0),0.0(0.0)
Sebastian Telfair,Phoenix Suns,3,2012-13,0.0(0.0),39.7(39.7),8.2(8.2),15.5(15.5),0.0(0.0),4.4(4.4),19.9(19.9),0.0(0.0),0.0(0.0),0.0(0.0)
Ronnie Price,Portland Trail Blazers,8,2012-13,0.0(0.0),28.5(28.5),15.8(15.8),10.3(10.3),0.0(0.0),6.1(6.1),23.0(23.0),0.0(0.0),0.0(0.0),0.0(0.0)
Jose Calderon,Toronto Raptors,3,2012-13,0.0(0.0),37.5(37.5),6.6(6.6),5.4(5.4),7.6(7.6),10.3(10.3),24.3(24.3),0.0(0.0),0.0(0.0),0.0(0.0)
Jose Calderon,Detroit Pistons,3,2012-13,0.0(0.0),37.5(37.5),5.0(5.0),9.4(9.4),5.7(5.7),9.7(9.7),23.1(23.1),0.0(0.0),0.0(0.0),0.0(0.0)
Leandro Barbosa,Boston Celtics,8,2012-13,0.0(0.0),27.8(27.8),8.7(8.7),23.5(23.5),0.0(0.0),4.3(4.3),22.2(22.2),0.0(0.0),0.0(0.0),0.0(0.0)
Steve Blake,Los Angeles Lakers,8,2012-13,0.0(0.0),21.6(21.6),7.3(7.3),10.5(10.5),0.0(0.0),3.5(3.5),42.3(42.3),0.0(0.0),0.0(0.0),0.0(0.0)
Beno Udrih,Orlando Magic,3,2012-13,0.0(0.0),46.7(46.7),11.0(11.0),11.0(11.0),0.0(0.0),4.7(4.7),17.4(17.4),0.0(0.0),0.0(0.0),0.0(0.0)
Daniel Gibson,Cleveland Cavaliers,4,2012-13,0.0(0.0),13.5(13.5),12.8(12.8),5.9(5.9),10.0(10.0),12.5(12.5),38.4(38.4),0.0(0.0),0.0(0.0),0.0(0.0)
Jimmer Fredette,Sacramento Kings,8,2012-13,0.0(0.0),23.4(23.4),12.7(12.7),19.3(19.3),8.9(8.9),4.1(4.1),22.6(22.6),0.0(0.0),0.0(0.0),0.0(0.0)
Gary Neal,San Antonio Spurs,0,2012-13,0.0(0.0),23.6(23.6),6.1(6.1),12.9(12.9),21.7(21.7),4.3(4.3),25.6(25.6),0.0(0.0),0.0(0.0),0.0(0.0)
Toney Douglas,Sacramento Kings,8,2012-13,0.0(0.0),19.9(19.9),9.6(9.6),27.4(27.4),0.0(0.0),8.9(8.9),19.2(19.2),0.0(0.0),0.0(0.0),0.0(0.0)
Jason Terry,Boston Celtics,0,2012-13,0.0(0.0),14.6(14.6),5.0(5.0),18.7(18.7),19.4(19.4),2.5(2.5),30.4(30.4),2.1(2.1),0.0(0.0),0.0(0.0)
Roger Mason Jr,New Orleans Pelicans,0,2012-13,0.0(0.0),11.2(11.2),4.4(4.4),14.2(14.2),17.8(17.8),6.8(6.8),37.8(37.8),0.0(0.0),0.0(0.0),0.0(0.0)
Steve Nash,Los Angeles Lakers,3,2012-13,0.0(0.0),53.1(53.1),7.5(7.5),7.9(7.9),0.0(0.0),4.2(4.2),17.9(17.9),0.0(0.0),0.0(0.0),0.0(0.0)
John Lucas III,Toronto Raptors,3,2012-13,0.0(0.0),38.7(38.7),12.4(12.4),8.6(8.6),7.3(7.3),4.8(4.8),22.3(22.3),0.0(0.0),0.0(0.0),0.0(0.0)
DJ Augustin,Indiana Pacers,8,2012-13,0.0(0.0),23.9(23.9),7.7(7.7),14.7(14.7),5.7(5.7),5.0(5.0),30.7(30.7),0.0(0.0),0.0(0.0),0.0(0.0)
AJ Price,Washington Wizards,8,2012-13,0.0(0.0),32.3(32.3),5.6(5.6),11.6(11.6),2.4(2.4),6.2(6.2),32.7(32.7),0.0(0.0),0.0(0.0),0.0(0.0)
Austin Rivers,New Orleans Pelicans,3,2012-13,0.0(0.0),33.6(33.6),27.0(27.0),9.6(9.6),3.3(3.3),3.3(3.3),17.4(17.4),0.0(0.0),0.0(0.0),0.0(0.0)
Jordan Crawford,Washington Wizards,3,2012-13,1.9(1.9),32.3(32.3),16.3(16.3),15.5(15.5),6.1(6.1),2.7(2.7),16.9(16.9),0.0(0.0),0.0(0.0),1.6(1.6)
Donald Sloan,Cleveland Cavaliers,8,2012-13,0.0(0.0),25.2(25.2),0.0(0.0),20.4(20.4),0.0(0.0),9.7(9.7),25.2(25.2),0.0(0.0),0.0(0.0),0.0(0.0)
Francisco Garcia,Sacramento Kings,4,2012-13,0.0(0.0),0.0(0.0),0.0(0.0),16.1(16.1),19.1(19.1),4.8(4.8),44.8(44.8),0.0(0.0),0.0(0.0),0.0(0.0)
Kirk Hinrich,Chicago Bulls,8,2012-13,0.0(0.0),25.4(25.4),10.5(10.5),10.1(10.1),5.0(5.0),6.2(6.2),31.1(31.1),0.0(0.0),0.0(0.0),0.0(0.0)
Reggie Jackson,Oklahoma City Thunder,8,2012-13,0.0(0.0),29.1(29.1),14.3(14.3),18.5(18.5),0.0(0.0),2.7(2.7),23.5(23.5),0.0(0.0),0.0(0.0),0.0(0.0)
Evan Fournier,Denver Nuggets,8,2012-13,0.0(0.0),20.3(20.3),8.1(8.1),23.4(23.4),10.2(10.2),6.1(6.1),20.3(20.3),0.0(0.0),0.0(0.0),0.0(0.0)
Jeremy Pargo,Cleveland Cavaliers,3,2012-13,0.0(0.0),34.6(34.6),20.9(20.9),12.4(12.4),0.0(0.0),4.3(4.3),21.4(21.4),0.0(0.0),0.0(0.0),0.0(0.0)
Jason Kidd,New York Knicks,1,2012-13,0.0(0.0),10.6(10.6),4.6(4.6),11.4(11.4),0.0(0.0),2.0(2.0),56.2(56.2),0.0(0.0),0.0(0.0),0.0(0.0)
Eric Maynor,Portland Trail Blazers,3,2012-13,0.0(0.0),38.9(38.9),8.1(8.1),15.8(15.8),0.0(0.0),0.0(0.0),28.6(28.6),0.0(0.0),0.0(0.0),0.0(0.0)
Devin Ebanks,Los Angeles Lakers,2,2012-13,0.0(0.0),0.0(0.0),11.0(11.0),14.3(14.3),0.0(0.0),0.0(0.0),27.5(27.5),0.0(0.0),0.0(0.0),0.0(0.0)
Chauncey Billups,Los Angeles Clippers,0,2012-13,8.0(8.0),12.6(12.6),11.5(11.5),13.2(13.2),13.8(13.8),0.0(0.0),32.8(32.8),0.0(0.0),0.0(0.0),0.0(0.0)
Rashard Lewis,Miami Heat,1,2012-13,12.7(12.7),0.0(0.0),3.9(3.9),10.1(10.1),0.0(0.0),0.0(0.0),50.3(50.3),7.5(7.5),0.0(0.0),0.0(0.0)
