PLAYER_NAME,Freq,eFG%,TO%,PtsPerPoss,Score%,PPPRank
Dewayne Dedmon,6.2,57.14,6.67,1.07,53.33,207.0
Robert Sacre,17.92,30.77,10.53,0.68,42.11,47.0
Tayshaun Prince,7.89,38.89,9.52,0.76,38.1,74.0
Omer Asik,0,0,0,0,0,0
Kirk Hinrich,0,0,0,0,0,0
Luc Mbah a Moute,0,0,0,0,0,0
Chris Johnson,0,0,0,0,0,0
Tarik Black,10.07,41.67,13.33,0.73,40.0,67.0
Reggie Bullock,0,0,0,0,0,0
Andre Miller,0,0,0,0,0,0
Kostas Papanikolaou,0,0,0,0,0,0
Sonny Weems,0,0,0,0,0,0
Pablo Prigioni,0,0,0,0,0,0
Cristiano Felicio,0,0,0,0,0,0
Salah Mejri,0,0,0,0,0,0
Lamar Patterson,0,0,0,0,0,0
Kendrick Perkins,17.97,35.71,34.78,0.48,26.09,16.0
Nick Collison,0,0,0,0,0,0
Sergey Karasev,0,0,0,0,0,0
