Ricardo,Pacos de Ferreira,2,2016-2017,20.6(0.17944093778178544),4.5(0.2830188679245283),0.1(0.022727272727272728),0.1(0.029411764705882356),0.0(0.0)
Ivo Rodrigues,Pacos de Ferreira,5,2016-2017,25.7(0.2254283137962128),1.2(0.07547169811320754),0.5(0.11363636363636363),1.0(0.29411764705882354),0.1(0.045454545454545456)
Diego Luiz,Pacos de Ferreira,5,2016-2017,17.3(0.14968440036068534),0.7(0.0440251572327044),0.4(0.09090909090909091),0.7(0.20588235294117646),0.0(0.0)
Gegé,Pacos de Ferreira,2,2016-2017,23.3(0.20378719567177642),4.9(0.30817610062893086),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Filipe Ferreira,Pacos de Ferreira,5,2016-2017,24.0(0.21009918845807035),2.5(0.15723270440251572),1.2(0.2727272727272727),0.8(0.23529411764705885),0.3(0.13636363636363635)
Monteiro,Pacos de Ferreira,2,2016-2017,24.0(0.21009918845807035),4.1(0.2578616352201258),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Welthon,Pacos de Ferreira,5,2016-2017,12.3(0.10459873760144277),0.7(0.0440251572327044),0.0(0.0),0.9(0.2647058823529412),0.1(0.045454545454545456)
Miguel Vieira,Pacos de Ferreira,2,2016-2017,20.5(0.17853922452660057),5.1(0.32075471698113206),0.2(0.045454545454545456),0.2(0.05882352941176471),0.2(0.09090909090909091)
Andrezinho,Pacos de Ferreira,5,2016-2017,22.1(0.1929666366095582),1.5(0.09433962264150943),0.4(0.09090909090909091),1.0(0.29411764705882354),0.3(0.13636363636363635)
Marco Baixinho,Pacos de Ferreira,1,2016-2017,30.4(0.2678088367899008),7.2(0.4528301886792453),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Pedrinho,Pacos de Ferreira,0,2016-2017,25.0(0.21911632100991887),4.8(0.3018867924528302),0.7(0.15909090909090906),1.1(0.3235294117647059),0.2(0.09090909090909091)
Mateus da Silva,Pacos de Ferreira,2,2016-2017,27.4(0.2407574391343553),2.5(0.15723270440251572),0.0(0.0),0.3(0.08823529411764706),0.1(0.045454545454545456)
Ricardo Valente,Pacos de Ferreira,5,2016-2017,16.9(0.1460775473399459),0.9(0.05660377358490566),0.1(0.022727272727272728),0.5(0.14705882352941177),0.1(0.045454545454545456)
Barnes Osei,Pacos de Ferreira,5,2016-2017,16.5(0.1424706943192065),0.6(0.03773584905660377),0.3(0.06818181818181818),0.8(0.23529411764705885),0.0(0.0)
Vasco Rocha,Pacos de Ferreira,2,2016-2017,37.3(0.33002705139765554),2.9(0.18238993710691823),0.0(0.0),0.7(0.20588235294117646),0.1(0.045454545454545456)
Marafona,Braga,1,2016-2017,7.4(0.060414788097385035),8.0(0.5031446540880503),0.0(0.0),0.0(0.0),0.0(0.0)
Ricardo Horta,Braga,0,2016-2017,25.7(0.2254283137962128),1.8(0.11320754716981132),0.9(0.20454545454545453),1.2(0.35294117647058826),0.3(0.13636363636363635)
Artur Jorge,Braga,2,2016-2017,32.0(0.2822362488728585),4.9(0.30817610062893086),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Xeka,Braga,2,2016-2017,32.3(0.284941388638413),4.5(0.2830188679245283),0.1(0.022727272727272728),0.4(0.11764705882352942),0.1(0.045454545454545456)
Pedro Santos,Braga,4,2016-2017,22.7(0.19837691614066727),2.8(0.1761006289308176),1.8(0.40909090909090906),1.0(0.29411764705882354),0.9(0.40909090909090906)
Nikola Stojiljkovic,Braga,5,2016-2017,8.7(0.0721370604147881),0.2(0.012578616352201259),0.4(0.09090909090909091),0.7(0.20588235294117646),0.1(0.045454545454545456)
Lazar Rosic,Braga,2,2016-2017,35.4(0.31289449954914333),5.0(0.31446540880503143),0.0(0.0),0.1(0.029411764705882356),0.0(0.0)
Mauro,Braga,3,2016-2017,45.2(0.4012623985572588),5.6(0.3522012578616352),0.1(0.022727272727272728),0.5(0.14705882352941177),0.0(0.0)
Alan,Braga,0,2016-2017,31.1(0.2741208295761948),1.8(0.11320754716981132),0.6(0.13636363636363635),1.6(0.4705882352941177),0.2(0.09090909090909091)
Nikola Vukcevic,Braga,2,2016-2017,33.9(0.29936880072137056),1.6(0.10062893081761007),0.1(0.022727272727272728),0.3(0.08823529411764706),0.2(0.09090909090909091)
Rodrigo Battaglia,Braga,2,2016-2017,37.9(0.33543733092876465),2.3(0.14465408805031446),0.1(0.022727272727272728),0.6(0.17647058823529413),0.1(0.045454545454545456)
Baiano,Braga,2,2016-2017,26.8(0.2353471596032462),4.0(0.25157232704402516),0.5(0.11363636363636363),0.6(0.17647058823529413),0.2(0.09090909090909091)
Ricardo Ferreira,Braga,2,2016-2017,32.8(0.2894499549143372),2.7(0.169811320754717),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Rui Fonte,Braga,5,2016-2017,17.6(0.1523895401262399),0.6(0.03773584905660377),0.2(0.045454545454545456),0.6(0.17647058823529413),0.0(0.0)
Marcelo Goiano,Braga,5,2016-2017,22.8(0.19927862939585214),2.7(0.169811320754717),0.6(0.13636363636363635),0.5(0.14705882352941177),0.1(0.045454545454545456)
Djavan,Braga,5,2016-2017,30.2(0.2660054102795311),1.1(0.06918238993710692),0.6(0.13636363636363635),0.6(0.17647058823529413),0.2(0.09090909090909091)
André Pinto,Braga,2,2016-2017,38.1(0.33724075743913434),5.8(0.36477987421383645),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Ahmed Hassan,Braga,5,2016-2017,16.6(0.14337240757439138),0.6(0.03773584905660377),0.0(0.0),0.8(0.23529411764705885),0.0(0.0)
Wilson Eduardo,Braga,4,2016-2017,17.0(0.14697926059513078),0.8(0.050314465408805034),2.7(0.6136363636363636),1.6(0.4705882352941177),0.7(0.3181818181818181)
Kaká,Tondela,2,2016-2017,24.7(0.21641118124436431),3.5(0.22012578616352202),0.0(0.0),0.0(0.0),0.0(0.0)
Claude Goncalves,Tondela,2,2016-2017,22.4(0.1956717763751127),1.7(0.10691823899371068),0.1(0.022727272727272728),0.2(0.05882352941176471),0.0(0.0)
Jhon Murillo,Tondela,5,2016-2017,13.1(0.11181244364292156),0.6(0.03773584905660377),0.1(0.022727272727272728),0.9(0.2647058823529412),0.1(0.045454545454545456)
Yordan Osorio,Tondela,2,2016-2017,22.4(0.1956717763751127),3.7(0.23270440251572327),0.1(0.022727272727272728),0.0(0.0),0.1(0.045454545454545456)
Mamadu,Tondela,5,2016-2017,16.7(0.14427412082957622),2.5(0.15723270440251572),0.9(0.20454545454545453),0.4(0.11764705882352942),0.3(0.13636363636363635)
Miguel Cardoso,Tondela,5,2016-2017,12.2(0.1036970243462579),0.9(0.05660377358490566),0.6(0.13636363636363635),0.8(0.23529411764705885),0.2(0.09090909090909091)
Erick Moreno,Tondela,5,2016-2017,10.5(0.08836789900811544),0.2(0.012578616352201259),0.1(0.022727272727272728),1.1(0.3235294117647059),0.0(0.0)
Murilo,Tondela,4,2016-2017,13.1(0.11181244364292156),1.2(0.07547169811320754),1.3(0.2954545454545454),1.0(0.29411764705882354),0.7(0.3181818181818181)
Pedro Nuno,Tondela,0,2016-2017,22.0(0.19206492335437333),2.0(0.12578616352201258),0.8(0.18181818181818182),1.4(0.4117647058823529),0.3(0.13636363636363635)
Jaílson,Tondela,5,2016-2017,17.1(0.14788097385031562),1.9(0.11949685534591194),0.1(0.022727272727272728),0.5(0.14705882352941177),0.1(0.045454545454545456)
Fernando Ferreira,Tondela,5,2016-2017,25.1(0.22001803426510375),2.7(0.169811320754717),0.2(0.045454545454545456),0.7(0.20588235294117646),0.3(0.13636363636363635)
Helder Tavares,Tondela,5,2016-2017,16.7(0.14427412082957622),1.6(0.10062893081761007),0.1(0.022727272727272728),0.5(0.14705882352941177),0.0(0.0)
Heliardo,Tondela,5,2016-2017,10.0(0.08385933273219118),0.3(0.018867924528301886),0.0(0.0),0.6(0.17647058823529413),0.1(0.045454545454545456)
Wagner,Tondela,5,2016-2017,16.6(0.14337240757439138),0.4(0.025157232704402517),0.3(0.06818181818181818),0.3(0.08823529411764706),0.1(0.045454545454545456)
Cláudio Ramos,Tondela,1,2016-2017,5.6(0.044183949504057705),6.6(0.4150943396226415),0.0(0.0),0.0(0.0),0.0(0.0)
David Bruno,Tondela,2,2016-2017,21.3(0.18575293056807937),3.5(0.22012578616352202),0.3(0.06818181818181818),0.4(0.11764705882352942),0.2(0.09090909090909091)
João Pica,Tondela,2,2016-2017,21.2(0.1848512173128945),4.7(0.29559748427672955),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Bruno Monteiro,Tondela,5,2016-2017,25.2(0.22091974752028856),1.1(0.06918238993710692),0.2(0.045454545454545456),0.5(0.14705882352941177),0.1(0.045454545454545456)
Rafael Amorim,Tondela,2,2016-2017,16.3(0.14066726780883682),4.3(0.27044025157232704),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Jonas,Benfica,0,2016-2017,29.0(0.25518485121731294),2.2(0.13836477987421383),0.4(0.09090909090909091),1.6(0.4705882352941177),0.1(0.045454545454545456)
Gonçalo Guedes,Benfica,0,2016-2017,25.7(0.2254283137962128),0.7(0.0440251572327044),0.9(0.20454545454545453),1.7(0.5),0.0(0.0)
Raúl Jiménez,Benfica,5,2016-2017,22.0(0.19206492335437333),1.3(0.08176100628930817),0.3(0.06818181818181818),0.5(0.14705882352941177),0.0(0.0)
Eliseu,Benfica,2,2016-2017,29.9(0.2633002705139766),2.0(0.12578616352201258),0.5(0.11363636363636363),0.3(0.08823529411764706),0.0(0.0)
Alejandro Grimaldo,Benfica,0,2016-2017,40.9(0.3624887285843102),2.1(0.1320754716981132),1.1(0.25),1.1(0.3235294117647059),0.4(0.18181818181818182)
Andreas Samaris,Benfica,3,2016-2017,64.9(0.5788999098286746),5.4(0.339622641509434),0.0(0.0),0.8(0.23529411764705885),0.0(0.0)
André Almeida,Benfica,5,2016-2017,43.3(0.3841298467087466),1.5(0.09433962264150943),0.5(0.11363636363636363),0.5(0.14705882352941177),0.2(0.09090909090909091)
Nelsinho,Benfica,5,2016-2017,37.8(0.33453561767357975),1.6(0.10062893081761007),0.6(0.13636363636363635),0.9(0.2647058823529412),0.1(0.045454545454545456)
Lubomir Fejsa,Benfica,3,2016-2017,54.3(0.4833183047790802),3.9(0.24528301886792453),0.0(0.0),0.5(0.14705882352941177),0.0(0.0)
Ederson Moraes,Benfica,1,2016-2017,11.7(0.09918845807033363),7.1(0.4465408805031446),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Rafa,Benfica,0,2016-2017,24.2(0.21190261496844004),0.3(0.018867924528301886),0.2(0.045454545454545456),1.5(0.4411764705882353),0.1(0.045454545454545456)
Franco Cervi,Benfica,0,2016-2017,27.1(0.23805229936880076),0.5(0.031446540880503145),0.6(0.13636363636363635),1.3(0.3823529411764706),0.1(0.045454545454545456)
Andrija Zivkovic,Benfica,4,2016-2017,37.0(0.327321911632101),1.3(0.08176100628930817),1.8(0.40909090909090906),1.6(0.4705882352941177),0.9(0.40909090909090906)
Pizzi,Benfica,4,2016-2017,59.2(0.527502254283138),7.1(0.4465408805031446),2.1(0.47727272727272724),1.9(0.5588235294117647),1.0(0.45454545454545453)
Eduardo Salvio,Benfica,0,2016-2017,32.4(0.28584310189359785),0.5(0.031446540880503145),0.8(0.18181818181818182),1.5(0.4411764705882353),0.2(0.09090909090909091)
Kostas Mitroglou,Benfica,5,2016-2017,9.4(0.07844905320108207),0.3(0.018867924528301886),0.0(0.0),0.6(0.17647058823529413),0.0(0.0)
Luisão,Benfica,3,2016-2017,51.8(0.46077547339945896),2.6(0.16352201257861634),0.0(0.0),0.4(0.11764705882352942),0.0(0.0)
Victor Lindelöf,Benfica,3,2016-2017,53.0(0.4715960324616772),2.9(0.18238993710691823),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Iván Bulos,Boavista,5,2016-2017,13.1(0.11181244364292156),0.2(0.012578616352201259),0.0(0.0),0.7(0.20588235294117646),0.0(0.0)
André Schembri,Boavista,5,2016-2017,15.1(0.12984670874661858),0.2(0.012578616352201259),0.1(0.022727272727272728),0.7(0.20588235294117646),0.0(0.0)
Iuri Medeiros,Boavista,5,2016-2017,16.9(0.1460775473399459),1.4(0.0880503144654088),1.1(0.25),1.1(0.3235294117647059),0.4(0.18181818181818182)
Carraça,Boavista,2,2016-2017,24.7(0.21641118124436431),3.0(0.18867924528301885),0.2(0.045454545454545456),0.5(0.14705882352941177),0.1(0.045454545454545456)
Lucas,Boavista,2,2016-2017,22.3(0.1947700631199279),2.5(0.15723270440251572),0.0(0.0),0.0(0.0),0.0(0.0)
Idris,Boavista,2,2016-2017,23.6(0.20649233543733098),2.3(0.14465408805031446),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Talocha,Boavista,2,2016-2017,18.4(0.15960324616771868),1.8(0.11320754716981132),0.3(0.06818181818181818),0.2(0.05882352941176471),0.1(0.045454545454545456)
Tiago Mesquita,Boavista,5,2016-2017,15.9(0.1370604147880974),1.2(0.07547169811320754),0.5(0.11363636363636363),0.4(0.11764705882352942),0.3(0.13636363636363635)
Anderson Carvalho,Boavista,5,2016-2017,15.6(0.13435527502254285),1.3(0.08176100628930817),0.0(0.0),0.7(0.20588235294117646),0.0(0.0)
André Bukia,Boavista,5,2016-2017,11.6(0.09828674481514879),0.6(0.03773584905660377),0.6(0.13636363636363635),0.3(0.08823529411764706),0.1(0.045454545454545456)
Renato Santos,Boavista,5,2016-2017,17.3(0.14968440036068534),0.8(0.050314465408805034),0.8(0.18181818181818182),0.7(0.20588235294117646),0.2(0.09090909090909091)
Fábio Espinho,Boavista,5,2016-2017,30.6(0.26961226330027055),2.0(0.12578616352201258),0.6(0.13636363636363635),1.0(0.29411764705882354),0.4(0.18181818181818182)
Vagner,Boavista,1,2016-2017,5.4(0.04238052299368801),8.1(0.5094339622641509),0.0(0.0),0.0(0.0),0.1(0.045454545454545456)
Philipe Sampaio,Boavista,2,2016-2017,14.2(0.12173128944995493),3.3(0.20754716981132074),0.0(0.0),0.0(0.0),0.0(0.0)
Nuno Henrique,Boavista,2,2016-2017,17.4(0.15058611361587015),3.3(0.20754716981132074),0.0(0.0),0.0(0.0),0.0(0.0)
Kamran Aghayev,Boavista,1,2016-2017,3.7(0.02705139765554554),5.8(0.36477987421383645),0.0(0.0),0.0(0.0),0.0(0.0)
Edu Machado,Boavista,2,2016-2017,18.2(0.157799819657349),1.8(0.11320754716981132),0.2(0.045454545454545456),0.4(0.11764705882352942),0.0(0.0)
Artur,Arouca,5,2016-2017,22.2(0.19386834986474302),1.8(0.11320754716981132),1.4(0.3181818181818181),0.7(0.20588235294117646),0.4(0.18181818181818182)
Jubal,Arouca,2,2016-2017,25.1(0.22001803426510375),3.7(0.23270440251572327),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Bracali,Arouca,1,2016-2017,9.5(0.07935076645626692),8.7(0.5471698113207547),0.0(0.0),0.0(0.0),0.0(0.0)
Jorginho,Arouca,5,2016-2017,15.4(0.13255184851217314),0.2(0.012578616352201259),0.6(0.13636363636363635),0.7(0.20588235294117646),0.1(0.045454545454545456)
Nuno Coelho,Arouca,2,2016-2017,29.6(0.26059513074842205),3.9(0.24528301886792453),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Sinan Bolat,Arouca,1,2016-2017,7.4(0.060414788097385035),9.5(0.5974842767295597),0.0(0.0),0.0(0.0),0.0(0.0)
Anderson Pereira,Arouca,5,2016-2017,19.9(0.17312894499549145),2.2(0.13836477987421383),0.9(0.20454545454545453),0.3(0.08823529411764706),0.3(0.13636363636363635)
José Manuel Velázquez,Arouca,2,2016-2017,23.3(0.20378719567177642),3.2(0.20125786163522014),0.0(0.0),0.0(0.0),0.0(0.0)
Tomané,Arouca,5,2016-2017,12.7(0.10820559062218216),0.3(0.018867924528301886),0.1(0.022727272727272728),0.5(0.14705882352941177),0.0(0.0)
Rafael Crivellaro,Arouca,4,2016-2017,26.7(0.23444544634806133),3.0(0.18867924528301885),0.9(0.20454545454545453),1.0(0.29411764705882354),0.6(0.2727272727272727)
Nelsinho,Arouca,5,2016-2017,21.1(0.18394950405770968),1.9(0.11949685534591194),0.5(0.11363636363636363),0.5(0.14705882352941177),0.3(0.13636363636363635)
Walter González,Arouca,5,2016-2017,12.6(0.1073038773669973),0.5(0.031446540880503145),0.1(0.022727272727272728),0.8(0.23529411764705885),0.1(0.045454545454545456)
Adilson Goiano,Arouca,2,2016-2017,16.6(0.14337240757439138),1.5(0.09433962264150943),0.0(0.0),0.3(0.08823529411764706),0.0(0.0)
Kuca,Arouca,0,2016-2017,19.6(0.17042380522993691),1.0(0.06289308176100629),0.2(0.045454545454545456),1.4(0.4117647058823529),0.1(0.045454545454545456)
Hugo Basto,Arouca,2,2016-2017,18.7(0.16230838593327324),3.7(0.23270440251572327),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
André Santos,Arouca,2,2016-2017,29.3(0.25788999098286747),5.0(0.31446540880503143),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Nuno Valente,Arouca,5,2016-2017,24.8(0.2173128944995492),1.3(0.08176100628930817),0.4(0.09090909090909091),0.4(0.11764705882352942),0.4(0.18181818181818182)
Mateus,Arouca,5,2016-2017,12.7(0.10820559062218216),1.0(0.06289308176100629),0.5(0.11363636363636363),1.1(0.3235294117647059),0.1(0.045454545454545456)
César Martins,Nacional,2,2016-2017,27.2(0.23895401262398558),5.1(0.32075471698113206),0.0(0.0),0.1(0.029411764705882356),0.1(0.045454545454545456)
Vítor Gonçalves,Nacional,5,2016-2017,22.3(0.1947700631199279),1.5(0.09433962264150943),0.2(0.045454545454545456),0.5(0.14705882352941177),0.0(0.0)
Tobias Figueiredo,Nacional,2,2016-2017,20.9(0.18214607754733994),3.4(0.21383647798742136),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Adriano Facchini,Nacional,1,2016-2017,7.3(0.059513074842200184),7.6(0.47798742138364775),0.0(0.0),0.0(0.0),0.0(0.0)
Rui Correia,Nacional,2,2016-2017,24.2(0.21190261496844004),4.3(0.27044025157232704),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Zizo,Nacional,5,2016-2017,24.4(0.21370604147880976),1.2(0.07547169811320754),0.9(0.20454545454545453),0.4(0.11764705882352942),0.4(0.18181818181818182)
Fernando Aristeguieta,Nacional,5,2016-2017,12.2(0.1036970243462579),0.8(0.050314465408805034),0.0(0.0),0.9(0.2647058823529412),0.0(0.0)
Salvador Agra,Nacional,4,2016-2017,18.4(0.15960324616771868),1.7(0.10691823899371068),1.3(0.2954545454545454),1.3(0.3823529411764706),0.5(0.22727272727272727)
Washington,Nacional,2,2016-2017,29.4(0.2587917042380523),4.0(0.25157232704402516),0.1(0.022727272727272728),0.4(0.11764705882352942),0.1(0.045454545454545456)
Filipe Gonçalves,Nacional,2,2016-2017,26.4(0.23174030658250677),2.2(0.13836477987421383),0.0(0.0),0.4(0.11764705882352942),0.2(0.09090909090909091)
Zequinha,Nacional,5,2016-2017,17.0(0.14697926059513078),1.8(0.11320754716981132),1.1(0.25),0.9(0.2647058823529412),0.5(0.22727272727272727)
Rui Silva,Nacional,1,2016-2017,4.6(0.0351668169522092),6.8(0.42767295597484273),0.0(0.0),0.0(0.0),0.0(0.0)
Aly Ghazal,Nacional,2,2016-2017,18.2(0.157799819657349),2.8(0.1761006289308176),0.0(0.0),0.2(0.05882352941176471),0.0(0.0)
Ricardo Gomes,Nacional,5,2016-2017,13.0(0.11091073038773672),0.3(0.018867924528301886),0.4(0.09090909090909091),0.9(0.2647058823529412),0.1(0.045454545454545456)
Víctor García,Nacional,5,2016-2017,22.9(0.20018034265103699),1.6(0.10062893081761007),0.6(0.13636363636363635),0.4(0.11764705882352942),0.3(0.13636363636363635)
Nuno Campos,Nacional,5,2016-2017,21.6(0.18845807033363393),2.0(0.12578616352201258),0.7(0.15909090909090906),0.4(0.11764705882352942),0.1(0.045454545454545456)
Willyan,Nacional,5,2016-2017,15.8(0.13615870153291257),2.4(0.1509433962264151),0.5(0.11363636363636363),0.8(0.23529411764705885),0.3(0.13636363636363635)
Tiago Rodrigues,Nacional,5,2016-2017,21.7(0.18935978358881878),2.4(0.1509433962264151),0.9(0.20454545454545453),0.9(0.2647058823529412),0.4(0.18181818181818182)
Nuno Sequeira,Nacional,4,2016-2017,20.3(0.17673579801623088),2.3(0.14465408805031446),1.4(0.3181818181818181),0.9(0.2647058823529412),0.5(0.22727272727272727)
Okacha Hamzaoui,Nacional,5,2016-2017,16.7(0.14427412082957622),0.8(0.050314465408805034),0.1(0.022727272727272728),0.6(0.17647058823529413),0.0(0.0)
Jota,Nacional,5,2016-2017,25.3(0.22182146077547343),2.2(0.13836477987421383),0.3(0.06818181818181818),0.8(0.23529411764705885),0.1(0.045454545454545456)
Cássio,Rio Ave,1,2016-2017,12.1(0.10279531109107305),8.5(0.5345911949685535),0.0(0.0),0.0(0.0),0.0(0.0)
Pedrinho,Rio Ave,5,2016-2017,25.8(0.22633002705139768),3.7(0.23270440251572327),0.6(0.13636363636363635),0.7(0.20588235294117646),0.1(0.045454545454545456)
Alhassan Wakaso,Rio Ave,2,2016-2017,33.8(0.2984670874661857),4.5(0.2830188679245283),0.0(0.0),0.3(0.08823529411764706),0.1(0.045454545454545456)
Rafa Soares,Rio Ave,4,2016-2017,31.6(0.27862939585211904),2.8(0.1761006289308176),1.7(0.3863636363636363),1.1(0.3235294117647059),0.7(0.3181818181818181)
Rubén Ribeiro,Rio Ave,0,2016-2017,34.7(0.3065825067628494),2.3(0.14465408805031446),0.8(0.18181818181818182),1.4(0.4117647058823529),0.2(0.09090909090909091)
Filip Krovinovic,Rio Ave,0,2016-2017,39.7(0.351668169522092),1.9(0.11949685534591194),0.5(0.11363636363636363),1.3(0.3823529411764706),0.2(0.09090909090909091)
Gil Dias,Rio Ave,5,2016-2017,20.1(0.17493237150586116),1.2(0.07547169811320754),0.2(0.045454545454545456),0.9(0.2647058823529412),0.1(0.045454545454545456)
Lionn,Rio Ave,3,2016-2017,32.6(0.2876465284039676),4.5(0.2830188679245283),0.7(0.15909090909090906),0.7(0.20588235294117646),0.3(0.13636363636363635)
Radosav Petrovic,Rio Ave,3,2016-2017,38.2(0.33814247069431924),6.2(0.389937106918239),0.1(0.022727272727272728),0.3(0.08823529411764706),0.2(0.09090909090909091)
Tarantini,Rio Ave,2,2016-2017,23.5(0.2055906221821461),2.4(0.1509433962264151),0.1(0.022727272727272728),0.5(0.14705882352941177),0.2(0.09090909090909091)
Héldon,Rio Ave,5,2016-2017,15.1(0.12984670874661858),0.7(0.0440251572327044),1.0(0.22727272727272727),1.0(0.29411764705882354),0.2(0.09090909090909091)
Marcelo,Rio Ave,2,2016-2017,36.6(0.3237150586113616),4.7(0.29559748427672955),0.0(0.0),0.2(0.05882352941176471),0.1(0.045454545454545456)
Roderick Miranda,Rio Ave,2,2016-2017,37.5(0.3318304779080252),4.9(0.30817610062893086),0.0(0.0),0.3(0.08823529411764706),0.0(0.0)
